tick,nodes,SA,total_ms,light_ms,plant_ms,debug_ms,position_ms,maintenance_ms,grow_ms,mass_stress_ms,droop_break_ms,transport_ms
1783,380,0,5.79917,0,1.80113,3.99804,0.019261,0.076001,0.418916,0.048125,0.015004,0.463127
1784,380,0,5.78075,0,1.81987,3.96088,0.01937,0.075958,0.439731,0.047367,0.015614,0.466672
1785,380,0,5.75842,0,1.78875,3.96967,0.019641,0.076454,0.413035,0.048169,0.015214,0.46712
1786,380,0,5.77554,0,1.82417,3.95138,0.019245,0.075953,0.434486,0.048572,0.015288,0.477835
1787,380,0,5.75825,0,1.80408,3.95417,0.01908,0.076751,0.430583,0.048416,0.015292,0.465756
1788,380,0,5.79279,0,1.83438,3.95842,0.019093,0.076526,0.42858,0.048545,0.015196,0.476803
1789,380,0,5.76163,0,1.79979,3.96183,0.019262,0.076413,0.427505,0.048583,0.014966,0.465565
1790,386,0,22.3762,16.514,1.8245,4.03775,0.019333,0.075296,0.454796,0.047211,0.02754,0.462963
1791,386,0,5.877,0,1.8645,4.0125,0.020005,0.077462,0.425666,0.049588,0.015426,0.476497
1792,386,0,5.87467,0,1.86112,4.01354,0.019668,0.078494,0.440247,0.049829,0.015127,0.494165
1793,386,0,5.90371,0,1.87888,4.02483,0.019333,0.078672,0.454952,0.049544,0.015612,0.478876
1794,386,0,5.91529,0,1.87904,4.03625,0.019247,0.077675,0.479298,0.05,0.015834,0.479298
1795,386,0,5.89575,0,1.85467,4.04108,0.019582,0.077712,0.458382,0.04925,0.01545,0.473837
1796,386,0,5.91367,0,1.90512,4.00854,0.019501,0.077906,0.479085,0.049407,0.015697,0.486996
1797,389,0,5.95333,0,1.89908,4.05425,0.019416,0.078176,0.488826,0.04899,0.01516,0.477298
1798,389,0,5.97517,0,1.92096,4.05421,0.020211,0.092998,0.483416,0.050212,0.015963,0.481959
1799,392,0,5.98871,0,1.90362,4.08508,0.019574,0.079212,0.4865,0.050458,0.015296,0.480163
1800,395,0,22.6107,16.5691,1.90425,4.13733,0.019633,0.078658,0.49867,0.049539,0.015833,0.481165
1801,395,0,6.03933,0,1.92338,4.11596,0.019959,0.080713,0.497042,0.051085,0.015925,0.488871
1802,398,0,6.09208,0,1.95696,4.13513,0.019877,0.079737,0.51705,0.050003,0.015413,0.495254
1803,398,0,6.11946,0,1.9395,4.17996,0.020248,0.080371,0.486499,0.051337,0.015711,0.507789
1804,398,0,6.09158,0,1.93358,4.158,0.019565,0.0805,0.501369,0.051546,0.015714,0.490248
1805,396,0,6.14158,0,2.00546,4.13612,0.020459,0.081174,0.481828,0.050753,0.015748,0.506918
1806,396,0,6.04867,0,1.94379,4.10487,0.020464,0.090958,0.494777,0.063623,0.016544,0.485838
1807,396,0,6.02696,0,1.90921,4.11775,0.020008,0.079796,0.474259,0.050623,0.015047,0.487213
1808,396,0,6.09771,0,1.96004,4.13767,0.02021,0.080954,0.509417,0.05109,0.016159,0.488079
1809,396,0,6.121,0,1.95308,4.16792,0.019951,0.084166,0.481508,0.053671,0.015589,0.500037
1810,396,0,22.3174,16.2512,1.92075,4.14546,0.020084,0.080247,0.496377,0.051667,0.015634,0.485203
1811,396,0,6.06146,0,1.93879,4.12267,0.02071,0.079671,0.483748,0.051,0.01571,0.498832
1812,396,0,6.06983,0,1.93825,4.13158,0.019834,0.083632,0.493077,0.051959,0.015616,0.487994
1813,396,0,6.05708,0,1.91879,4.13829,0.019957,0.081923,0.482121,0.052545,0.01596,0.491826
1814,402,0,6.14317,0,1.96037,4.18279,0.020134,0.080009,0.52608,0.05137,0.015826,0.486209
1815,402,0,6.15183,0,1.97025,4.18158,0.020323,0.082334,0.508498,0.051612,0.016236,0.506882
1816,405,0,6.21275,0,2.01012,4.20263,0.020125,0.081539,0.527752,0.051964,0.016295,0.512958
1817,405,0,6.18271,0,1.96346,4.21925,0.021088,0.081746,0.498167,0.052329,0.015965,0.498744
1818,405,0,6.21008,0,1.98338,4.22671,0.020542,0.082367,0.51163,0.052213,0.016967,0.503241
1819,405,0,6.40529,0,2.01333,4.39196,0.021154,0.086214,0.499752,0.05341,0.016052,0.51307
1820,405,0,23.0808,16.7095,2.0375,4.33383,0.020301,0.093913,0.523833,0.065205,0.01692,0.503041
1821,408,0,6.50062,0,2.05529,4.44533,0.021369,0.089747,0.529222,0.055957,0.01658,0.517116
1822,408,0,6.51367,0,2.077,4.43667,0.021584,0.091797,0.536044,0.059202,0.017284,0.518629
1823,408,0,6.47562,0,2.05354,4.42208,0.020708,0.093039,0.515961,0.060127,0.017243,0.518296
1824,411,0,6.53225,0,2.08263,4.44963,0.02088,0.093577,0.552371,0.056886,0.01667,0.516867
1825,411,0,6.53192,0,2.07067,4.46125,0.021287,0.093879,0.523247,0.058212,0.017164,0.522424
1826,414,0,6.59342,0,2.11483,4.47858,0.021625,0.0867,0.56884,0.05529,0.017494,0.532503
1827,414,0,6.41,0,2.01721,4.39279,0.021267,0.086705,0.509159,0.055781,0.016381,0.511837
1828,414,0,6.45925,0,2.10479,4.35446,0.021171,0.092828,0.550557,0.058377,0.017298,0.531293
1829,414,0,6.54946,0,2.04967,4.49979,0.021624,0.089923,0.511638,0.056877,0.017123,0.516658
1830,414,0,22.6202,16.214,2.04175,4.36446,0.020879,0.0968,0.523096,0.057714,0.015963,0.509574
1831,414,0,6.35821,0,2.03079,4.32742,0.021334,0.085878,0.51762,0.054452,0.016464,0.51146
1832,414,0,6.47625,0,2.12408,4.35217,0.021247,0.089374,0.547211,0.0555,0.017211,0.530121
1833,414,0,6.365,0,2.04754,4.31746,0.021425,0.097792,0.520127,0.055753,0.016574,0.523039
1834,414,0,6.35408,0,2.03604,4.31804,0.021121,0.08433,0.530498,0.053292,0.016137,0.522247
1835,414,0,6.476,0,2.06642,4.40958,0.02067,0.092127,0.524079,0.058582,0.016498,0.513578
1836,414,0,6.46612,0,2.11063,4.3555,0.021048,0.092618,0.533496,0.059373,0.016833,0.524675
1837,414,0,6.33879,0,2.02862,4.31017,0.021119,0.085554,0.512299,0.054586,0.016713,0.509657
1838,420,0,6.52225,0,2.08346,4.43879,0.020548,0.086546,0.552871,0.054665,0.016704,0.510389
1839,420,0,6.46537,0,2.06813,4.39725,0.021028,0.101465,0.518511,0.055499,0.0167,0.525927
1840,423,0,22.7544,16.2521,2.05287,4.44942,0.021492,0.087717,0.539254,0.053834,0.016753,0.515539
1841,423,0,7.13963,0,2.07675,5.06288,0.021176,0.086627,0.531123,0.056033,0.01687,0.524045
1842,423,0,6.53988,0,2.09771,4.44217,0.02121,0.098873,0.540075,0.057664,0.017211,0.533878
1843,423,0,6.47963,0,2.06475,4.41488,0.021136,0.085861,0.509343,0.054998,0.017139,0.519877
1844,423,0,6.52333,0,2.08921,4.43412,0.021746,0.085885,0.549836,0.054294,0.017176,0.522031
1845,429,0,6.58292,0,2.08767,4.49525,0.021207,0.085757,0.537839,0.064204,0.017251,0.528506
1846,429,0,6.62075,0,2.12012,4.50063,0.021136,0.086545,0.541502,0.055002,0.01683,0.532423
1847,429,0,6.584,0,2.09325,4.49075,0.021956,0.0869,0.516796,0.055285,0.017826,0.53121
1848,432,0,6.66087,0,2.133,4.52787,0.022248,0.086962,0.558459,0.054695,0.016571,0.553505
1849,432,0,6.65021,0,2.11654,4.53367,0.021847,0.087876,0.521036,0.055366,0.016754,0.546322
1850,435,0,22.9256,16.2349,2.11504,4.57571,0.021997,0.090541,0.551967,0.057047,0.018134,0.5317
1851,435,0,6.73471,0,2.16775,4.56696,0.021707,0.090914,0.535209,0.057414,0.017754,0.542879
1852,435,0,6.72783,0,2.15692,4.57092,0.021794,0.088513,0.551085,0.056453,0.017605,0.560581
1853,435,0,6.67258,0,2.13475,4.53783,0.022328,0.08859,0.524366,0.055951,0.017757,0.553503
1854,435,0,6.68521,0,2.14442,4.54079,0.021499,0.088252,0.546373,0.055917,0.017579,0.53838
1855,434,0,6.71575,0,2.17912,4.53662,0.022429,0.087862,0.521995,0.056216,0.017295,0.550545
1856,434,0,6.70367,0,2.13458,4.56908,0.022253,0.087864,0.540043,0.056444,0.017466,0.547165
1857,434,0,6.6365,0,2.11154,4.52496,0.022501,0.087371,0.533586,0.056329,0.016951,0.536165
1858,434,0,6.69671,0,2.13742,4.55929,0.032208,0.088834,0.539793,0.055625,0.017382,0.537202
1859,434,0,6.64329,0,2.09921,4.54408,0.021613,0.089919,0.523538,0.057043,0.017885,0.538289
1860,434,0,22.9601,16.312,2.09929,4.54883,0.022102,0.087113,0.541163,0.054753,0.016789,0.531388
1861,434,0,6.68021,0,2.12038,4.55983,0.022247,0.087837,0.521291,0.056416,0.017692,0.561426
1862,440,0,6.75125,0,2.16729,4.58396,0.022497,0.087367,0.577673,0.05612,0.017668,0.552041
1863,440,0,6.70525,0,2.11717,4.58808,0.022203,0.089294,0.530165,0.055795,0.016862,0.543302
1864,443,0,7.14462,0,2.2855,4.85912,0.02283,0.104089,0.611117,0.065918,0.018418,0.558868
1865,443,0,6.93629,0,2.22054,4.71575,0.033691,0.099711,0.562713,0.063419,0.017842,0.561915
1866,443,0,6.94588,0,2.23958,4.70629,0.0228,0.098752,0.5715,0.06312,0.017532,0.558301
1867,443,0,7.07858,0,2.28638,4.79221,0.022921,0.114418,0.573373,0.069081,0.018012,0.563212
1868,443,0,7.00883,0,2.22542,4.78342,0.022744,0.101171,0.568167,0.063379,0.016927,0.553118
1869,446,0,7.02475,0,2.24575,4.779,0.022622,0.098588,0.582954,0.062789,0.017865,0.565049
1870,446,0,24.1505,16.9458,2.30975,4.895,0.022832,0.113001,0.591787,0.065752,0.018789,0.568581
1871,446,0,7.06271,0,2.21158,4.85112,0.023039,0.105425,0.554717,0.065835,0.018501,0.556409
1872,449,0,7.12629,0,2.32554,4.80075,0.022965,0.104969,0.605497,0.070208,0.017742,0.581172
1873,452,0,7.06117,0,2.243,4.81817,0.022831,0.098251,0.582327,0.062333,0.017957,0.561256
1874,455,0,7.11588,0,2.23838,4.8775,0.022918,0.093494,0.583417,0.05996,0.017886,0.561545
1875,453,0,7.29287,0,2.30417,4.98871,0.023402,0.097088,0.562424,0.063586,0.018244,0.56321
1876,453,0,7.10429,0,2.23754,4.86675,0.022505,0.095328,0.57629,0.063749,0.018296,0.562914
1877,453,0,7.08321,0,2.21108,4.87212,0.023215,0.095615,0.55925,0.062043,0.018046,0.561205
1878,453,0,7.09004,0,2.23196,4.85808,0.022789,0.093381,0.576165,0.063804,0.01859,0.559078
1879,453,0,7.10354,0,2.23375,4.86979,0.027336,0.094826,0.56629,0.061953,0.018293,0.56434
1880,453,0,23.5126,16.3598,2.26754,4.88521,0.022745,0.105632,0.588134,0.063753,0.018705,0.563697
1881,453,0,7.15867,0,2.24688,4.91179,0.022708,0.096953,0.563615,0.06171,0.018501,0.569993
1882,453,0,7.32538,0,2.34488,4.9805,0.023746,0.104257,0.620711,0.064745,0.019412,0.577872
1883,453,0,7.124,0,2.27537,4.84863,0.022737,0.102843,0.569179,0.06441,0.018375,0.566044
1884,453,0,7.24442,0,2.28629,4.95812,0.022829,0.103044,0.594621,0.064132,0.018247,0.565038
1885,452,0,7.27471,0,2.34175,4.93296,0.023874,0.101919,0.569667,0.064719,0.019305,0.577445
1886,458,0,7.42733,0,2.40975,5.01758,0.023329,0.104573,0.631547,0.078457,0.018462,0.590132
1887,458,0,7.32167,0,2.29933,5.02233,0.024292,0.102071,0.571881,0.065294,0.01863,0.580834
1888,461,0,7.28996,0,2.36104,4.92892,0.023969,0.104879,0.613467,0.075037,0.018986,0.582785
1889,461,0,7.40263,0,2.33204,5.07058,0.023462,0.103322,0.584371,0.065632,0.036794,0.581134
1890,461,0,23.4712,16.2169,2.29712,4.95712,0.023239,0.103765,0.581748,0.062589,0.018266,0.570958
1891,461,0,7.23479,0,2.30317,4.93163,0.023791,0.097794,0.568869,0.079915,0.018288,0.584747
1892,461,0,7.66658,0,2.64613,5.02046,0.076671,0.12866,0.616659,0.072242,0.018327,0.692286
1893,464,0,7.25492,0,2.31817,4.93675,0.023331,0.106409,0.598884,0.068295,0.018998,0.574464
1894,464,0,7.7125,0,2.63717,5.07533,0.088834,0.133474,0.620378,0.071208,0.019413,0.66038
1895,464,0,6.98475,0,2.25858,4.72617,0.026504,0.102209,0.555294,0.06313,0.018587,0.574123
1896,467,0,7.50258,0,2.61867,4.88392,0.057547,0.129526,0.630369,0.071917,0.019208,0.689332
1897,467,0,7.50717,0,2.54758,4.95958,0.048458,0.124584,0.629584,0.066925,0.018912,0.6379
1898,470,0,7.4725,0,2.38037,5.09213,0.024663,0.099379,0.6223,0.063584,0.018924,0.598092
1899,470,0,7.41842,0,2.36067,5.05775,0.024051,0.102241,0.582543,0.066127,0.01969,0.591513
1900,470,0,23.6134,16.369,2.30812,4.93625,0.023752,0.100708,0.590204,0.064784,0.018748,0.578863
1901,470,0,7.24258,0,2.29438,4.94821,0.024532,0.095879,0.578831,0.061997,0.018832,0.595835
1902,470,0,7.30262,0,2.31742,4.98521,0.023629,0.095713,0.584875,0.071872,0.019506,0.590074
1903,470,0,7.25354,0,2.28963,4.96392,0.023505,0.094881,0.570168,0.060629,0.018886,0.581127
1904,470,0,7.24133,0,2.30633,4.935,0.024199,0.094337,0.591634,0.061343,0.018746,0.587632
1905,469,0,7.29821,0,2.36654,4.93167,0.023995,0.094918,0.563463,0.060416,0.018576,0.576083
1906,469,0,7.18096,0,2.281,4.89996,0.023791,0.094751,0.581961,0.06126,0.018892,0.58616
1907,469,0,7.22825,0,2.31083,4.91742,0.02368,0.107919,0.567619,0.063544,0.019362,0.588092
1908,469,0,7.24042,0,2.32196,4.91846,0.023622,0.09492,0.586374,0.060577,0.018792,0.589462
1909,469,0,7.20379,0,2.27458,4.92921,0.024037,0.094753,0.565007,0.060954,0.018497,0.57904
1910,475,0,23.5905,16.2944,2.30371,4.99233,0.023295,0.095492,0.613791,0.060581,0.018414,0.574958
1911,478,0,7.33437,0,2.33608,4.99829,0.024234,0.096246,0.589249,0.061708,0.019714,0.593091
1912,481,0,7.40275,0,2.37467,5.02808,0.02401,0.097622,0.625869,0.061128,0.018715,0.58683
1913,481,0,7.69025,0,2.46246,5.22779,0.024752,0.108342,0.616059,0.068126,0.019995,0.618415
1914,481,0,7.67754,0,2.45538,5.22217,0.02531,0.118297,0.626036,0.069045,0.020169,0.615333
1915,481,0,7.5405,0,2.4105,5.13,0.024493,0.122326,0.615453,0.066951,0.01963,0.605001
1916,481,0,7.61783,0,2.51633,5.1015,0.024568,0.111668,0.644202,0.070284,0.019749,0.647166
1917,484,0,7.51071,0,2.39988,5.11083,0.023667,0.099589,0.618839,0.067626,0.019665,0.594874
1918,484,0,7.47821,0,2.41554,5.06267,0.024342,0.101999,0.637839,0.066339,0.019509,0.599583
1919,484,0,7.46312,0,2.3575,5.10562,0.024285,0.101367,0.586451,0.063921,0.019536,0.598423
1920,487,0,24.055,16.4814,2.39988,5.17375,0.025,0.107833,0.63316,0.067241,0.018617,0.590216
1921,487,0,7.48071,0,2.36771,5.113,0.024411,0.102224,0.593094,0.065079,0.019835,0.602594
1922,490,0,7.50571,0,2.39479,5.11092,0.024798,0.099586,0.626308,0.065122,0.020171,0.602376
1923,490,0,7.59354,0,2.39113,5.20242,0.025297,0.103291,0.603745,0.06692,0.01997,0.602497
1924,490,0,7.55462,0,2.42142,5.13321,0.025245,0.103497,0.620983,0.066624,0.019328,0.608877
1925,490,0,7.5375,0,2.38721,5.15029,0.024711,0.103536,0.593238,0.066544,0.019581,0.606245
1926,490,0,7.50492,0,2.38388,5.12104,0.024653,0.100453,0.610754,0.063833,0.019796,0.604368
1927,490,0,7.49225,0,2.36308,5.12917,0.025127,0.099003,0.590174,0.065046,0.020252,0.606165
1928,490,0,7.54429,0,2.38813,5.15617,0.024954,0.09883,0.613919,0.063703,0.019885,0.606535
1929,490,0,7.55329,0,2.38925,5.16404,0.02483,0.104795,0.60221,0.066586,0.01925,0.603747
1930,490,0,23.7148,16.1534,2.42292,5.1385,0.025216,0.102456,0.623374,0.065629,0.020242,0.612548
1931,490,0,7.49537,0,2.37138,5.124,0.024667,0.099469,0.593375,0.064454,0.020514,0.607758
1932,490,0,7.74829,0,2.5195,5.22879,0.028997,0.110954,0.639949,0.067172,0.020363,0.634506
1933,490,0,7.59446,0,2.5505,5.04396,0.028331,0.109921,0.669292,0.074792,0.020481,0.627986
1934,496,0,7.87312,0,2.5395,5.33362,0.028626,0.111011,0.669249,0.071083,0.019496,0.628459
1935,499,0,7.90462,0,2.56375,5.34087,0.025595,0.109462,0.644875,0.07091,0.019868,0.624553
1936,502,0,8.00021,0,2.559,5.44121,0.025582,0.109082,0.67554,0.069791,0.020249,0.639173
1937,502,0,8.35337,0,2.60467,5.74871,0.026494,0.112668,0.690363,0.073249,0.020512,0.648113
1938,502,0,8.06033,0,2.60404,5.45629,0.026373,0.112454,0.704634,0.074002,0.020691,0.641546
1939,502,0,7.98104,0,2.57121,5.40983,0.025789,0.111504,0.682749,0.071797,0.02045,0.637501
1940,502,0,24.2967,16.383,2.50383,5.40979,0.025173,0.108082,0.676874,0.067493,0.019864,0.620415
1941,505,0,7.95604,0,2.55875,5.39729,0.025872,0.108332,0.689284,0.069921,0.02058,0.635454
1942,505,0,7.84533,0,2.55325,5.29208,0.025779,0.108543,0.698537,0.071088,0.021137,0.63058
1943,505,0,7.76408,0,2.50717,5.25692,0.02595,0.105455,0.673253,0.06804,0.020459,0.62383
1944,508,0,7.81583,0,2.53304,5.28279,0.026136,0.102363,0.698751,0.066163,0.02079,0.626294
1945,508,0,7.83517,0,2.53167,5.3035,0.025459,0.107133,0.671538,0.067203,0.020669,0.631956
1946,511,0,7.92754,0,2.56921,5.35833,0.025485,0.110247,0.708577,0.070176,0.020997,0.627575
1947,511,0,7.919,0,2.55108,5.36792,0.026293,0.109993,0.676707,0.069751,0.020673,0.636125
1948,511,0,7.89558,0,2.568,5.32758,0.025697,0.108165,0.69625,0.068836,0.02088,0.63634
1949,511,0,7.95929,0,2.55696,5.40233,0.026044,0.106057,0.671881,0.067633,0.020661,0.63458
1950,511,0,24.4236,16.4135,2.61629,5.39379,0.025975,0.119949,0.705163,0.072122,0.021374,0.641631
1951,511,0,7.91221,0,2.53975,5.37246,0.025921,0.105159,0.671506,0.07013,0.021139,0.63688
1952,511,0,7.91642,0,2.5935,5.32292,0.026496,0.106052,0.697584,0.068543,0.02029,0.63584
1953,511,0,7.9,0,2.54129,5.35871,0.025861,0.106747,0.666428,0.06696,0.019923,0.636875
1954,511,0,7.91204,0,2.57754,5.3345,0.025617,0.103246,0.689891,0.067038,0.020795,0.641409
1955,510,0,7.91571,0,2.62642,5.28929,0.026291,0.104871,0.66704,0.066792,0.020661,0.64454
1956,510,0,7.89392,0,2.57975,5.31417,0.025779,0.104369,0.689652,0.066714,0.020292,0.633971
1957,510,0,7.85917,0,2.53125,5.32792,0.025571,0.104043,0.662959,0.066502,0.03332,0.633538
1958,516,0,7.98133,0,2.59008,5.39125,0.025928,0.103166,0.731505,0.067003,0.031089,0.633171
1959,519,0,7.98008,0,2.58029,5.39979,0.026035,0.105496,0.700922,0.067492,0.021003,0.650496
1960,525,0,24.6748,16.5908,2.61054,5.47346,0.026325,0.106459,0.726783,0.067626,0.021238,0.642239
1961,525,0,8.11913,0,2.63179,5.48733,0.026207,0.108629,0.703169,0.06929,0.020864,0.672585
1962,525,0,8.13254,0,2.65225,5.48029,0.026604,0.107491,0.706589,0.069,0.021544,0.658212
1963,525,0,8.11225,0,2.62938,5.48287,0.026375,0.107126,0.683368,0.069163,0.0213,0.661198
1964,525,0,8.09742,0,2.62688,5.47054,0.026579,0.105669,0.70712,0.068885,0.021378,0.652492
1965,528,0,8.12146,0,2.63333,5.48813,0.026583,0.117002,0.698624,0.069123,0.021172,0.659756
1966,528,0,8.15729,0,2.65404,5.50325,0.027085,0.107251,0.723709,0.076089,0.021035,0.655618
1967,528,0,8.12271,0,2.63054,5.49217,0.026826,0.109753,0.688824,0.069909,0.02124,0.658629
1968,531,0,8.23163,0,2.68337,5.54825,0.026629,0.108199,0.732415,0.069915,0.021607,0.656917
1969,531,0,8.17825,0,2.64133,5.53692,0.02667,0.108696,0.692244,0.070127,0.021337,0.678998
1970,534,0,24.8594,16.6429,2.64304,5.57342,0.02695,0.108223,0.723594,0.067495,0.021469,0.656923
1971,534,0,8.20012,0,2.63146,5.56867,0.027166,0.109219,0.694631,0.070208,0.021792,0.661506
1972,534,0,8.19583,0,2.67267,5.52317,0.027223,0.116189,0.722584,0.071176,0.023002,0.663171
1973,534,0,8.17983,0,2.645,5.53483,0.027174,0.109914,0.698006,0.070798,0.022543,0.66628
1974,536,0,8.31383,0,2.72725,5.58658,0.026628,0.109256,0.744756,0.070702,0.022251,0.667006
1975,535,0,8.3095,0,2.72883,5.58067,0.027461,0.108259,0.699005,0.077295,0.021626,0.661078
1976,535,0,8.20542,0,2.662,5.54342,0.027126,0.109157,0.719501,0.069707,0.021841,0.66499
1977,535,0,8.28879,0,2.69846,5.59033,0.02734,0.129784,0.70316,0.07154,0.02171,0.665832
1978,535,0,8.33292,0,2.6925,5.64042,0.036572,0.109738,0.723492,0.070747,0.021331,0.674749
1979,535,0,8.23471,0,2.67204,5.56267,0.026916,0.109962,0.710338,0.070045,0.022289,0.664004
1980,535,0,24.6664,16.4504,2.64787,5.56813,0.026504,0.110415,0.710913,0.070168,0.021929,0.662748
1981,535,0,8.20283,0,2.65646,5.54638,0.026988,0.109806,0.696987,0.070828,0.021665,0.672507
1982,541,0,8.35212,0,2.72858,5.62354,0.027085,0.111416,0.751796,0.071296,0.021674,0.669165
1983,544,0,8.39779,0,2.73742,5.66038,0.027501,0.110917,0.746326,0.07208,0.022488,0.675131
1984,550,0,8.50979,0,2.7645,5.74529,0.027669,0.111007,0.768094,0.072125,0.021451,0.682879
1985,550,0,8.96825,0,2.96488,6.00338,0.031842,0.139009,0.810413,0.079842,0.022996,0.726827
1986,550,0,8.54071,0,2.78837,5.75233,0.028151,0.12962,0.746707,0.07625,0.022129,0.692128
1987,550,0,8.65767,0,2.76496,5.89271,0.028243,0.116538,0.727835,0.074423,0.022671,0.696739
1988,550,0,8.40942,0,2.74879,5.66062,0.030007,0.119537,0.737374,0.075377,0.021623,0.679997
1989,553,0,8.77442,0,2.92558,5.84883,0.043675,0.150204,0.757585,0.081038,0.022842,0.739364
1990,553,0,26.074,17.2192,2.90242,5.95229,0.029629,0.124958,0.775509,0.077423,0.022822,0.728411
1991,553,0,8.63537,0,2.76646,5.86892,0.028132,0.118421,0.725453,0.075489,0.021867,0.702009
1992,556,0,8.6555,0,2.79604,5.85946,0.028454,0.118536,0.762705,0.076169,0.022665,0.687615
1993,556,0,8.64708,0,2.80454,5.84254,0.028666,0.120372,0.731439,0.077089,0.022387,0.69758
1994,559,0,8.6205,0,2.81838,5.80213,0.028496,0.115548,0.778793,0.07513,0.02242,0.701542
1995,558,0,8.79887,0,2.933,5.86587,0.031844,0.137038,0.760794,0.075131,0.022986,0.70142
1996,558,0,8.64683,0,2.82575,5.82108,0.028565,0.114213,0.758165,0.073579,0.023078,0.6925
1997,558,0,8.643,0,2.82121,5.82179,0.028334,0.12134,0.748248,0.07692,0.022656,0.708338
1998,558,0,8.64654,0,2.81058,5.83596,0.028349,0.121599,0.75537,0.075917,0.023225,0.696418
1999,558,0,8.71196,0,2.82158,5.89037,0.028507,0.117792,0.749586,0.075207,0.02228,0.704254
2000,558,0,25.744,17.0458,2.82746,5.87071,0.02853,0.125841,0.764245,0.077623,0.023155,0.699294
2001,558,0,8.66817,0,2.78933,5.87883,0.028128,0.117711,0.740457,0.075049,0.022425,0.696403
2002,558,0,8.65171,0,2.8135,5.83821,0.028502,0.115959,0.761415,0.074957,0.022324,0.693454
2003,558,0,8.58571,0,2.79321,5.7925,0.028321,0.114931,0.729333,0.072915,0.022603,0.700275
2004,558,0,8.60704,0,2.80163,5.80542,0.028241,0.113035,0.749701,0.074082,0.023676,0.690925
2005,558,0,8.64971,0,2.80304,5.84667,0.028406,0.116801,0.742544,0.073708,0.022573,0.694488
2006,564,0,8.69921,0,2.85087,5.84833,0.028191,0.114385,0.792707,0.073789,0.023021,0.691627
2007,567,0,8.69708,0,2.83446,5.86263,0.029204,0.115575,0.777707,0.073378,0.0228,0.700238
2008,573,0,8.84825,0,2.90121,5.94704,0.02946,0.115785,0.795071,0.074661,0.022954,0.704929
2009,573,0,8.82125,0,2.85796,5.96329,0.029087,0.116198,0.750624,0.074717,0.022056,0.710199
2010,573,0,25.7673,16.9342,2.84067,5.99238,0.029246,0.118757,0.762752,0.074244,0.023062,0.709382
2011,573,0,8.81283,0,2.86571,5.94712,0.029208,0.117542,0.759009,0.075544,0.023805,0.71346
2012,573,0,8.81342,0,2.8805,5.93292,0.029963,0.116665,0.767368,0.073792,0.022887,0.719668
2013,576,0,8.87042,0,2.86954,6.00087,0.028828,0.116604,0.771957,0.074915,0.02342,0.712203
2014,576,0,8.89612,0,2.89979,5.99633,0.02987,0.117299,0.780886,0.075781,0.023822,0.71533
2015,575,0,8.90404,0,2.94692,5.95712,0.029369,0.116509,0.750708,0.074632,0.02287,0.734661
2016,578,0,8.92237,0,2.89487,6.0275,0.028951,0.116712,0.787498,0.084499,0.023918,0.724076
2017,578,0,8.88779,0,2.88821,5.99958,0.029797,0.117958,0.776752,0.076122,0.022875,0.718041
2018,581,0,8.93075,0,2.88554,6.04521,0.029384,0.118089,0.786432,0.076001,0.023851,0.717444
2019,581,0,9.59192,0,2.91354,6.67837,0.029378,0.119295,0.783529,0.075669,0.023023,0.735256
2020,581,0,26.0495,17.1057,2.88321,6.06058,0.029658,0.119879,0.775087,0.075544,0.0225,0.718324
2021,581,0,8.98467,0,2.90629,6.07838,0.029555,0.11886,0.758159,0.076833,0.023427,0.724617
2022,581,0,9.00088,0,2.92104,6.07983,0.029663,0.118455,0.798119,0.077454,0.023965,0.735586
2023,581,0,8.9585,0,2.89667,6.06183,0.029013,0.117719,0.76096,0.077077,0.023492,0.723076
2024,581,0,9.02058,0,2.91962,6.10096,0.029408,0.118871,0.784368,0.078787,0.024943,0.731427
2025,581,0,8.95162,0,2.88421,6.06742,0.029364,0.118257,0.761707,0.076626,0.023746,0.722584
2026,581,0,8.99721,0,2.91737,6.07983,0.029093,0.118126,0.780201,0.076805,0.023343,0.721454
2027,581,0,9.00771,0,2.90117,6.10654,0.029575,0.127833,0.751883,0.076932,0.023698,0.74338
2028,581,0,8.94496,0,2.89679,6.04817,0.029423,0.118574,0.784529,0.076992,0.023257,0.721744
2029,581,0,9.07613,0,2.88404,6.19208,0.030096,0.11803,0.751561,0.076417,0.023553,0.722909
2030,587,0,26.4047,17.3468,2.91892,6.13896,0.030121,0.118126,0.808637,0.075547,0.024084,0.723505
2031,587,0,9.09225,0,2.95304,6.13921,0.029996,0.12055,0.788346,0.078165,0.023923,0.758248
2032,593,0,9.70575,0,3.15467,6.55108,0.037387,0.137826,0.860958,0.086205,0.025142,0.764331
2033,596,0,9.36246,0,3.02192,6.34054,0.030695,0.131371,0.814402,0.084375,0.024466,0.747641
2034,598,0,9.26538,0,3.00221,6.26317,0.030114,0.123084,0.811168,0.079965,0.024907,0.743507
2035,598,0,9.66717,0,3.12404,6.54312,0.031093,0.135006,0.824297,0.085717,0.025158,0.785879
2036,598,0,9.46983,0,3.1475,6.32233,0.031506,0.139117,0.846633,0.087202,0.024744,0.774414
2037,601,0,9.36129,0,3.00742,6.35388,0.030618,0.124593,0.814829,0.081505,0.024371,0.747251
2038,601,0,9.55221,0,3.09262,6.45958,0.03163,0.127599,0.831753,0.082331,0.024739,0.773707
2039,601,0,9.57142,0,3.08875,6.48267,0.031708,0.134993,0.808877,0.083877,0.024682,0.774082
