tick,nodes,SA,total_ms,light_ms,plant_ms,debug_ms,position_ms,maintenance_ms,grow_ms,mass_stress_ms,droop_break_ms,transport_ms
2743,958,0,31.3078,16.1022,4.72813,10.4775,0.073404,0.321298,0.625838,0.225076,0.05925,2.00518
2744,958,0,32.6605,16.9247,4.98421,10.7515,0.077609,0.351822,0.627803,0.249266,0.063565,2.11987
2745,958,0,31.7513,16.6912,4.79008,10.27,0.074377,0.327301,0.629936,0.227116,0.059438,2.0398
2746,961,0,31.574,16.5102,4.71721,10.3466,0.072558,0.334465,0.610253,0.232787,0.06014,1.99238
2747,961,0,30.939,16.2638,4.65771,10.0175,0.071846,0.316098,0.621548,0.218781,0.058076,1.96583
2748,961,0,30.9765,16.3032,4.58996,10.0833,0.071236,0.316252,0.578979,0.229162,0.058166,1.95467
2749,960,0,30.97,16.2603,4.75283,9.95692,0.071226,0.309711,0.614001,0.221455,0.05872,1.95905
2750,960,0,30.775,16.2029,4.57433,9.99779,0.071105,0.316146,0.5732,0.226028,0.058355,1.95288
2751,960,0,30.8681,16.2398,4.6625,9.96583,0.072412,0.313538,0.611516,0.221963,0.058675,1.98262
2752,960,0,30.9015,16.3115,4.56221,10.0277,0.07172,0.316885,0.568361,0.225879,0.057472,1.94651
2753,960,0,30.8862,16.3358,4.62783,9.92258,0.08631,0.31018,0.60995,0.217957,0.059016,1.95654
2754,959,0,31.0176,16.3565,4.68446,9.97663,0.071839,0.314564,0.573083,0.222878,0.057946,1.95562
2755,959,0,30.8721,16.2997,4.64783,9.92463,0.073214,0.307375,0.605448,0.218446,0.059234,1.99901
2756,959,0,30.9304,16.3232,4.55833,10.0489,0.073296,0.313934,0.565736,0.222879,0.057998,1.95011
2757,959,0,30.8215,16.2808,4.61321,9.92758,0.071591,0.306778,0.609622,0.21676,0.058538,1.96168
2758,962,0,30.967,16.361,4.59917,10.0069,0.071171,0.315778,0.596691,0.224956,0.057638,1.95248
2759,962,0,30.9264,16.332,4.62579,9.96854,0.071863,0.307815,0.602222,0.218964,0.058455,1.97182
2760,962,0,31.0417,16.427,4.58308,10.0315,0.071815,0.315519,0.573383,0.224908,0.058131,1.95309
2761,961,0,31.2224,16.443,4.74192,10.0375,0.072597,0.310038,0.607204,0.219706,0.057876,1.97016
2762,961,0,31.664,16.7647,4.66096,10.2383,0.072585,0.328578,0.588862,0.227677,0.057153,1.98091
2763,961,0,32.5415,17.0619,4.781,10.6986,0.074265,0.338875,0.634041,0.229891,0.06053,2.00517
2764,961,0,31.7075,16.7531,4.63117,10.3233,0.071432,0.321426,0.591894,0.227962,0.058694,1.96489
2765,961,0,31.2374,16.5609,4.65171,10.0248,0.071912,0.316108,0.609126,0.221757,0.058687,1.96956
2766,961,0,31.507,16.7804,4.66675,10.0599,0.072948,0.330162,0.586534,0.228617,0.059596,1.98524
2767,961,0,31.2557,16.6557,4.63904,9.96092,0.07183,0.312903,0.617252,0.220749,0.058879,1.96912
2768,960,0,31.3726,16.5917,4.67196,10.109,0.070771,0.306244,0.582466,0.221094,0.057619,1.94541
2769,960,0,31.9468,16.8536,4.78221,10.311,0.073282,0.336148,0.631702,0.231699,0.059961,2.02155
2770,963,0,32.392,17.2095,5.08879,10.0937,0.075446,0.384587,0.67395,0.256336,0.060963,2.13862
2771,963,0,31.5532,16.817,4.67579,10.0605,0.070992,0.334491,0.622022,0.228249,0.057281,1.97012
2772,966,0,31.4604,16.6987,4.75063,10.0111,0.072623,0.314703,0.714113,0.224331,0.057716,1.97638
2773,966,0,32.4455,17.0406,4.89213,10.5128,0.075281,0.381626,0.636001,0.245026,0.060843,2.05454
2774,966,0,32.2575,17.204,4.6975,10.356,0.073075,0.321628,0.610037,0.22703,0.059659,1.99378
2775,966,0,31.6874,16.8987,4.70829,10.0804,0.072831,0.324901,0.604837,0.226918,0.058314,2.01027
2776,966,0,31.4695,16.7888,4.61358,10.0671,0.072712,0.312402,0.595468,0.221892,0.058959,1.9662
2777,966,0,32.1144,16.8673,4.81608,10.431,0.073188,0.350868,0.627917,0.234912,0.064894,2.02576
2778,966,0,32.7143,17.527,4.92683,10.2605,0.075873,0.366432,0.641712,0.242391,0.062198,2.07405
2779,966,0,31.5795,16.8115,4.64892,10.1191,0.071702,0.317909,0.602052,0.228658,0.058078,1.96917
2780,966,0,32.3463,17.4671,4.77363,10.1056,0.088597,0.340442,0.626193,0.234713,0.060011,2.01065
2781,966,0,33.1375,18.2075,4.73975,10.1903,0.072267,0.324267,0.624344,0.234164,0.058087,2.00797
2782,969,0,32.3595,17.3566,4.86021,10.1427,0.084949,0.33109,0.641937,0.232941,0.073286,2.064
2783,969,0,31.8891,17.1083,4.65329,10.1275,0.072746,0.323768,0.606102,0.224549,0.057676,1.96816
2784,969,0,31.6095,16.8694,4.67217,10.068,0.070717,0.316164,0.617913,0.225464,0.058072,1.9798
2785,969,0,31.6833,16.8961,4.74904,10.0382,0.073798,0.330665,0.603489,0.231136,0.060044,2.02193
2786,969,0,31.6097,16.9433,4.67079,9.99563,0.072755,0.317953,0.615249,0.225671,0.05938,1.97375
2787,969,0,31.6035,16.9445,4.62717,10.0318,0.07176,0.309785,0.586844,0.223773,0.059181,1.96732
2788,969,0,31.5003,16.8559,4.63421,10.0102,0.071923,0.305118,0.608366,0.222207,0.058202,1.9695
2789,969,0,31.6299,16.9245,4.62683,10.0786,0.071807,0.310481,0.58228,0.222588,0.05903,1.97997
2790,969,0,31.6181,16.9593,4.64717,10.0116,0.074096,0.307754,0.609292,0.223322,0.058021,1.9744
2791,969,0,31.6604,16.978,4.64567,10.0367,0.073236,0.312478,0.5882,0.222005,0.058789,1.97553
2792,969,0,31.674,16.9985,4.64304,10.0325,0.073282,0.308744,0.611693,0.223662,0.05852,1.97135
2793,969,0,31.6625,16.9698,4.64771,10.045,0.072716,0.333698,0.586066,0.225462,0.058705,1.97668
2794,972,0,31.7456,17.025,4.67213,10.0485,0.073051,0.307504,0.628906,0.222294,0.059039,1.97172
2795,972,0,31.8296,17.0803,4.65817,10.0911,0.072017,0.316492,0.588691,0.224706,0.058494,1.97565
2796,972,0,31.7371,17.016,4.6875,10.0336,0.073131,0.311707,0.616692,0.233142,0.057985,1.98446
2797,972,0,31.8815,17.1049,4.61925,10.1574,0.072072,0.303416,0.586172,0.218745,0.058677,1.98146
2798,972,0,32.3552,17.1045,4.85167,10.399,0.075551,0.338341,0.630883,0.235829,0.061407,2.05405
2799,972,0,33.6572,17.6846,5.06879,10.9038,0.078786,0.361027,0.64511,0.252335,0.063956,2.15105
2800,972,0,32.7114,17.4755,4.85729,10.3785,0.074858,0.334544,0.65767,0.232706,0.060443,2.04667
2801,972,0,32.4513,17.4109,4.82688,10.2135,0.074118,0.346758,0.622056,0.239212,0.059924,2.04262
2802,972,0,31.9517,17.1924,4.70821,10.0511,0.073114,0.326726,0.606885,0.227044,0.059726,1.99468
2803,972,0,31.9785,17.2317,4.68037,10.0664,0.072653,0.323243,0.599274,0.22691,0.058392,1.99325
2804,972,0,32.0301,17.2971,4.64363,10.0893,0.077803,0.317918,0.601719,0.227049,0.058373,1.96677
2805,972,0,32.0978,17.3483,4.67333,10.0762,0.07348,0.317341,0.602264,0.223662,0.059347,1.98805
2806,975,0,32.1224,17.3163,4.66721,10.1389,0.072757,0.315078,0.617042,0.230254,0.058701,1.96592
2807,975,0,32.0638,17.3031,4.66179,10.0989,0.072625,0.310617,0.599748,0.225216,0.059152,1.98595
2808,975,0,32.1895,17.339,4.76638,10.0842,0.072277,0.318815,0.598787,0.22662,0.060266,2.07954
2809,975,0,32.7209,17.3042,4.66308,10.7535,0.073738,0.320097,0.604833,0.223539,0.05795,1.98207
2810,975,0,32.1689,17.36,4.66333,10.1456,0.075852,0.315037,0.594371,0.225152,0.05956,1.98441
2811,975,0,32.2159,17.3707,4.70221,10.143,0.072768,0.31958,0.606719,0.234666,0.058923,1.99761
2812,975,0,32.3277,17.4418,4.65175,10.2341,0.072324,0.317912,0.597206,0.22646,0.058543,1.97642
2813,975,0,32.292,17.4611,4.69588,10.135,0.07307,0.314083,0.61041,0.22575,0.059711,1.99295
2814,975,0,32.3534,17.4713,4.69633,10.1858,0.07349,0.323505,0.602013,0.226752,0.057965,1.97614
2815,975,0,32.3168,17.5029,4.64933,10.1646,0.071783,0.312137,0.603027,0.224705,0.057856,1.9749
2816,975,0,32.4841,17.4503,4.65154,10.3823,0.073785,0.307538,0.5993,0.222521,0.058748,1.98345
2817,975,0,33.8423,17.761,5.09367,10.9876,0.078632,0.361037,0.664808,0.246874,0.063571,2.15818
2818,978,0,33.343,17.9224,4.90333,10.5172,0.074942,0.338899,0.642973,0.246306,0.060134,2.07816
2819,978,0,33.3443,17.8524,4.98487,10.5071,0.07616,0.357126,0.654967,0.241511,0.061821,2.11141
2820,978,0,32.681,17.7131,4.69596,10.2719,0.07287,0.32797,0.598871,0.229121,0.059534,2.00029
2821,978,0,32.5807,17.6991,4.68454,10.197,0.073263,0.313046,0.618082,0.223957,0.058466,1.99117
2822,978,0,32.5828,17.7256,4.68908,10.1681,0.073611,0.313929,0.597731,0.232919,0.058341,1.99575
2823,978,0,32.9316,17.9449,4.76733,10.2194,0.074233,0.334669,0.61169,0.229576,0.059548,2.0289
2824,978,0,33.0717,18.0261,4.74833,10.2972,0.074361,0.326996,0.613718,0.229136,0.059457,2.01037
2825,977,0,32.812,17.8125,4.78183,10.2177,0.073592,0.321209,0.610799,0.228678,0.058263,1.97721
2826,977,0,32.6988,17.8577,4.66971,10.1714,0.073026,0.313277,0.59341,0.227358,0.059544,1.98764
2827,977,0,32.5333,17.7278,4.68071,10.1248,0.072478,0.310839,0.59902,0.222573,0.059477,1.99706
2828,977,0,32.7451,17.8405,4.66404,10.2405,0.07351,0.321,0.597241,0.228577,0.058889,1.98236
2829,977,0,32.7597,17.8992,4.66471,10.1958,0.072844,0.313936,0.606057,0.22425,0.058612,1.97862
2830,980,0,32.7961,17.8714,4.7315,10.1932,0.073603,0.316364,0.616871,0.226463,0.059961,2.00315
2831,980,0,32.8889,17.9095,4.74642,10.2329,0.073,0.329597,0.617268,0.225575,0.057794,2.02084
2832,980,0,32.8354,17.8624,4.73708,10.2359,0.071656,0.326443,0.6133,0.231327,0.058589,2.00545
2833,980,0,32.8266,17.9403,4.67658,10.2097,0.073213,0.315262,0.605502,0.225084,0.058559,1.99054
2834,980,0,33.5759,18.0475,4.96783,10.5605,0.075916,0.361625,0.639199,0.254959,0.06069,2.1045
2835,980,0,34.9053,18.681,5.17375,11.0505,0.078967,0.373277,0.673029,0.253965,0.064264,2.19025
2836,980,0,33.9743,18.5488,4.88962,10.5358,0.076428,0.349856,0.621651,0.243126,0.068652,2.06513
2837,980,0,33.4535,18.1567,4.87237,10.4244,0.075646,0.346128,0.622593,0.235791,0.061092,2.0708
2838,979,0,33.1824,18.1169,4.87354,10.192,0.073994,0.329521,0.604915,0.23038,0.060875,1.99736
2839,979,0,32.9537,18.06,4.71679,10.1769,0.073523,0.323344,0.604325,0.225858,0.058045,2.01077
2840,979,0,33.1663,18.1407,4.73596,10.2897,0.073676,0.333493,0.600786,0.232964,0.060819,2.01411
2841,979,0,33.0962,18.1874,4.73746,10.1714,0.073758,0.322214,0.628918,0.228282,0.059999,2.01112
2842,982,0,33.217,18.2653,4.74737,10.2043,0.073684,0.323977,0.627046,0.236556,0.059786,1.99939
2843,982,0,33.1268,18.1554,4.74958,10.2219,0.072852,0.325791,0.614683,0.226834,0.059469,2.02098
2844,982,0,33.0938,18.1849,4.66662,10.2423,0.073057,0.31464,0.592664,0.228035,0.059616,1.98614
2845,982,0,33.1578,18.1812,4.72817,10.2484,0.073676,0.316956,0.605432,0.226872,0.061249,2.02765
2846,982,0,33.1607,18.19,4.74946,10.2213,0.073623,0.327177,0.594784,0.230483,0.060898,2.03159
2847,982,0,33.2421,18.2351,4.75108,10.2559,0.073057,0.336048,0.608741,0.228339,0.059767,1.99413
2848,982,0,33.3328,18.2865,4.71421,10.3321,0.074183,0.308668,0.594703,0.231073,0.059033,2.03058
2849,982,0,33.4492,18.4114,4.76175,10.2761,0.075132,0.318953,0.631197,0.226625,0.059091,2.02055
2850,982,0,33.3683,18.3792,4.72221,10.2668,0.072824,0.325466,0.608504,0.229654,0.060953,2.0059
2851,982,0,33.4441,18.392,4.74179,10.3102,0.074048,0.32429,0.617166,0.227083,0.060336,2.00499
2852,982,0,34.3639,19.1184,4.80442,10.4411,0.073862,0.334613,0.620883,0.234321,0.060364,2.03429
2853,982,0,35.7389,19.7617,4.91792,11.0592,0.076248,0.344368,0.641166,0.237664,0.061491,2.09236
2854,985,0,34.4446,18.9999,4.97554,10.4692,0.075637,0.351922,0.649731,0.243581,0.079452,2.09171
2855,985,0,33.6848,18.6144,4.79892,10.2715,0.073402,0.35856,0.6313,0.229802,0.060202,2.02188
2856,985,0,33.763,18.6198,4.8205,10.3227,0.074563,0.336049,0.604238,0.230125,0.060626,2.02
2857,985,0,33.6578,18.5585,4.80579,10.2935,0.075176,0.323114,0.61749,0.238984,0.059404,2.0335
2858,985,0,33.6301,18.6133,4.72713,10.2897,0.073871,0.32339,0.609138,0.226584,0.059528,2.01026
2859,985,0,33.1787,18.211,4.70954,10.2582,0.072999,0.321194,0.61315,0.224381,0.059866,2.00227
2860,985,0,33.5187,18.414,4.71583,10.389,0.073418,0.320678,0.61464,0.230539,0.05946,1.99737
2861,985,0,33.2583,18.256,4.74854,10.2537,0.074389,0.322214,0.609257,0.226589,0.059645,2.02063
2862,985,0,33.1944,18.2631,4.72487,10.2065,0.073257,0.318887,0.611518,0.227621,0.059847,2.0127
2863,985,0,34.5276,18.9332,4.94025,10.6542,0.074614,0.35797,0.622036,0.259406,0.060841,2.08667
2864,985,0,34.6734,19.2314,4.877,10.565,0.074631,0.338501,0.660358,0.240822,0.060129,2.05039
2865,985,0,33.6143,18.534,4.75508,10.3252,0.074572,0.33095,0.61454,0.231253,0.059797,2.0155
2866,987,0,33.5068,18.3573,4.88737,10.2622,0.073833,0.342774,0.63351,0.228633,0.059555,2.01422
2867,987,0,33.5235,18.3008,4.70075,10.522,0.074071,0.315512,0.594445,0.224053,0.060171,2.01032
2868,987,0,34.4162,18.9183,4.94358,10.5543,0.076434,0.358889,0.631661,0.234574,0.061257,2.10088
2869,986,0,35.1324,19.0093,5.17121,10.9519,0.078619,0.358672,0.638415,0.249079,0.063285,2.15504
2870,986,0,35.726,19.66,5.14942,10.9166,0.079711,0.387291,0.664737,0.255254,0.063962,2.16047
2871,986,0,35.9349,19.6503,5.44654,10.838,0.190294,0.393254,0.655276,0.313834,0.06322,2.30914
2872,986,0,34.9525,19.4584,4.942,10.5521,0.077179,0.340253,0.636627,0.24146,0.062845,2.09727
2873,986,0,33.7437,18.5465,4.72,10.4772,0.073288,0.341746,0.59945,0.225212,0.060004,1.99144
2874,986,0,34.6093,19.1405,4.90179,10.567,0.07592,0.340295,0.63091,0.235664,0.061395,2.09201
2875,986,0,34.156,19.0018,4.84592,10.3082,0.075047,0.341838,0.610455,0.233417,0.060615,2.06599
2876,986,0,33.6962,18.6861,4.76604,10.244,0.074532,0.365267,0.609042,0.232723,0.060452,2.00409
2877,986,0,33.5786,18.6056,4.71346,10.2596,0.074534,0.324463,0.593113,0.225459,0.058637,2.00957
2878,989,0,33.6378,18.6218,4.74396,10.272,0.073294,0.322099,0.630583,0.241791,0.059481,2.00148
2879,989,0,33.717,18.6717,4.74617,10.2991,0.073428,0.327669,0.593712,0.225294,0.05921,2.03151
2880,989,0,33.7522,18.6732,4.795,10.2839,0.074683,0.33441,0.618866,0.228541,0.059834,2.04652
2881,989,0,33.7081,18.723,4.71133,10.2737,0.073712,0.312684,0.590867,0.224126,0.059319,2.01758
2882,989,0,33.7568,18.7425,4.74937,10.265,0.074581,0.328348,0.610093,0.227211,0.05886,2.02886
2883,989,0,33.8095,18.8001,4.72571,10.2837,0.073989,0.337399,0.591563,0.225784,0.059626,2.00647
2884,989,0,33.783,18.7497,4.74325,10.29,0.074835,0.325888,0.599704,0.226961,0.058747,2.03946
2885,989,0,33.8728,18.8372,4.737,10.2986,0.073943,0.31755,0.605575,0.22538,0.060166,2.03017
2886,989,0,34.3121,18.871,4.74313,10.698,0.073841,0.314689,0.595906,0.227166,0.059926,2.03044
2887,988,0,36.0441,19.6428,5.34483,11.0565,0.080539,0.382851,0.676025,0.25598,0.064793,2.23505
2888,988,0,34.9341,19.5088,4.87937,10.546,0.075805,0.336089,0.622361,0.235391,0.062707,2.07452
2889,988,0,34.5563,19.1924,4.91775,10.4461,0.076336,0.364846,0.640408,0.237695,0.061772,2.07669
2890,991,0,34.0663,18.9915,4.79038,10.2844,0.073698,0.323043,0.625172,0.226884,0.058741,2.03459
2891,991,0,34.2254,19.1258,4.81212,10.2875,0.074462,0.330239,0.630635,0.231351,0.060662,2.02595
2892,991,0,34.2167,19.0854,4.79754,10.3338,0.074392,0.3348,0.61208,0.236882,0.060411,2.03444
2893,991,0,34.1099,19.0775,4.76337,10.269,0.07315,0.317266,0.61711,0.22838,0.059454,2.02625
2894,991,0,34.1858,19.1457,4.72921,10.3109,0.074302,0.322794,0.599331,0.226076,0.060527,2.01509
2895,991,0,34.0696,19.0757,4.758,10.236,0.073814,0.319634,0.6092,0.228789,0.060514,2.03042
2896,991,0,34.173,19.1061,4.77283,10.294,0.07472,0.338806,0.594789,0.228572,0.059989,2.02922
2897,991,0,34.2456,19.1879,4.75883,10.2989,0.074618,0.321838,0.606092,0.22683,0.060503,2.03538
2898,991,0,35.0291,19.2868,4.77487,10.9674,0.074713,0.32446,0.612584,0.227739,0.06053,2.03816
2899,991,0,34.4483,19.3735,4.78129,10.2935,0.074215,0.324248,0.60815,0.230328,0.060123,2.04884
2900,991,0,34.8743,19.3024,4.78329,10.7886,0.07381,0.327644,0.609533,0.254196,0.061279,2.02322
2901,991,0,34.5576,19.3653,4.80804,10.3842,0.075001,0.320588,0.609846,0.228792,0.060751,2.02934
2902,994,0,34.4472,19.3252,4.77738,10.3446,0.074482,0.322501,0.613243,0.230124,0.058588,2.03817
2903,994,0,34.8207,19.6375,4.84258,10.3406,0.07499,0.336615,0.621625,0.233001,0.061886,2.06096
2904,993,0,35.8578,19.609,5.04483,11.204,0.076397,0.347478,0.61818,0.240872,0.062113,2.08328
2905,993,0,35.2834,19.7014,4.89942,10.6826,0.07545,0.338202,0.631536,0.238141,0.062743,2.08016
2906,993,0,34.9563,19.4265,4.96608,10.5638,0.076126,0.359232,0.635279,0.245348,0.061914,2.09462
2907,993,0,34.2555,19.101,4.80425,10.3503,0.074929,0.328646,0.614996,0.227996,0.059717,2.05117
2908,993,0,34.349,19.161,4.79608,10.392,0.074307,0.330027,0.597406,0.234217,0.060106,2.05318
2909,993,0,34.6206,19.3483,4.84433,10.428,0.074695,0.339354,0.61655,0.234067,0.060793,2.04617
2910,993,0,34.3238,19.135,4.80342,10.3854,0.073726,0.334285,0.604776,0.231536,0.066919,2.03856
2911,993,0,34.3415,19.131,4.82937,10.3811,0.074462,0.331663,0.608828,0.232124,0.059705,2.04855
2912,993,0,34.644,19.4608,4.77046,10.4128,0.073603,0.329627,0.613208,0.227503,0.05992,2.02525
2913,993,0,33.9914,18.8362,4.77704,10.3782,0.07405,0.337154,0.605781,0.229115,0.059859,2.0286
2914,996,0,33.913,18.765,4.763,10.385,0.074335,0.320038,0.61831,0.22707,0.061145,2.02482
2915,996,0,34.1065,18.8652,4.80638,10.4349,0.074854,0.330254,0.607286,0.230415,0.062319,2.05946
2916,996,0,34.5125,19.2511,4.79387,10.4675,0.073416,0.327849,0.611913,0.232962,0.060554,2.04379
2917,996,0,34.13,18.9882,4.76283,10.379,0.075329,0.326234,0.600483,0.22929,0.060202,2.0323
2918,996,0,33.699,18.5194,4.79204,10.3876,0.074959,0.322765,0.622934,0.228412,0.060373,2.04133
2919,995,0,33.8999,18.6137,4.89738,10.3888,0.074769,0.324556,0.603211,0.226679,0.060648,2.058
2920,995,0,33.7782,18.6463,4.75042,10.3815,0.075146,0.31433,0.604994,0.227832,0.060533,2.0322
2921,995,0,34.3889,18.8843,4.81137,10.6933,0.074543,0.339708,0.609703,0.232171,0.061712,2.04623
2922,995,0,34.3061,18.8233,4.81833,10.6645,0.100441,0.33007,0.621351,0.227491,0.06014,2.03125
2923,995,0,34.7437,19.0094,4.85612,10.8782,0.075086,0.349193,0.618767,0.239923,0.060517,2.06034
2924,995,0,34.1309,18.9245,4.78571,10.4207,0.074152,0.327715,0.613142,0.237532,0.059133,2.03453
2925,995,0,34.0025,18.79,4.81117,10.4014,0.075845,0.341695,0.613783,0.230658,0.059281,2.04797
2926,998,0,34.144,18.8581,4.83604,10.4498,0.074966,0.333944,0.624541,0.231321,0.061367,2.06434
2927,998,0,34.0636,18.8191,4.78867,10.4558,0.073787,0.332153,0.610285,0.239917,0.061315,2.0334
2928,998,0,34.0593,18.8302,4.75612,10.4729,0.075565,0.320215,0.608192,0.228839,0.060368,2.02929
2929,998,0,34.06,18.8106,4.80567,10.4437,0.074342,0.331103,0.609627,0.229485,0.060708,2.04587
2930,998,0,34.1029,18.8755,4.78242,10.4449,0.07352,0.333421,0.605577,0.227673,0.059426,2.03245
2931,998,0,34.0499,18.8445,4.79404,10.4114,0.075197,0.328274,0.606279,0.229248,0.059021,2.0388
2932,998,0,34.0767,18.865,4.78362,10.4281,0.074493,0.328082,0.603778,0.228412,0.060156,2.03422
2933,998,0,34.1117,18.8973,4.80308,10.4113,0.074062,0.33347,0.60182,0.232667,0.058912,2.04588
2934,998,0,34.1787,18.958,4.80442,10.4162,0.074193,0.332387,0.609725,0.228846,0.060496,2.05276
2935,998,0,34.1108,18.9441,4.76242,10.4043,0.075235,0.321135,0.602954,0.228473,0.060288,2.03053
2936,998,0,34.2119,18.9797,4.81862,10.4135,0.074096,0.325371,0.600019,0.24446,0.061062,2.03101
2937,998,0,34.2366,19.0041,4.80921,10.4233,0.07431,0.328642,0.611637,0.231003,0.060523,2.05681
2938,1001,0,35.2527,19.8801,4.8165,10.5561,0.075246,0.327766,0.631599,0.23328,0.06082,2.03962
2939,999,0,35.9471,20.094,5.117,10.7361,0.077416,0.351266,0.658604,0.243299,0.062721,2.10303
2940,999,0,34.8702,19.4709,4.80975,10.5896,0.075464,0.337953,0.618925,0.241122,0.059966,2.03988
2941,999,0,34.3289,19.0727,4.79783,10.4584,0.073718,0.329507,0.609194,0.234491,0.059865,2.02551
2942,999,0,34.1091,18.4213,4.78167,10.9062,0.075323,0.325422,0.603066,0.233132,0.060989,2.03682
2943,999,0,33.6669,18.3833,4.76133,10.5222,0.07483,0.322289,0.599135,0.229254,0.059711,2.03178
2944,999,0,33.7668,18.4696,4.82117,10.476,0.074906,0.330986,0.611792,0.23437,0.060609,2.0596
2945,999,0,33.6308,18.4232,4.80608,10.4016,0.075524,0.330389,0.617343,0.229799,0.060259,2.04925
2946,999,0,33.6843,18.4619,4.84213,10.3803,0.074585,0.322291,0.638294,0.245257,0.061105,2.04405
2947,999,0,33.717,18.4701,4.78246,10.4644,0.072859,0.325567,0.60053,0.244799,0.06033,2.03742
2948,999,0,34.5062,18.8288,5.10938,10.568,0.076855,0.388086,0.651285,0.253303,0.062358,2.17696
2949,999,0,34.7233,18.9909,4.88183,10.8505,0.075898,0.33679,0.613122,0.237712,0.061855,2.07346
2950,1002,0,34.0706,18.687,4.84504,10.5386,0.075,0.339937,0.625847,0.236256,0.060795,2.055
2951,1002,0,34.1098,18.7947,4.83425,10.4809,0.074438,0.336045,0.618394,0.236322,0.06056,2.0589
2952,1002,0,33.7829,18.527,4.78933,10.4665,0.074831,0.32607,0.596984,0.234572,0.061173,2.04626
2953,1002,0,33.899,18.6087,4.84513,10.4451,0.074396,0.333764,0.611146,0.231864,0.059599,2.07763
2954,1002,0,33.7985,18.5457,4.808,10.4448,0.075104,0.332693,0.594908,0.232039,0.060068,2.06234
2955,1002,0,34.797,18.9969,5.16254,10.6376,0.078025,0.379858,0.663997,0.254696,0.064286,2.18136
2956,1002,0,36.1514,20.0668,5.21237,10.8722,0.079444,0.381287,0.646926,0.26042,0.06361,2.1867
2957,1002,0,34.9335,19.3183,5.00767,10.6075,0.076861,0.351254,0.640678,0.242082,0.062802,2.12042
2958,1001,0,34.5312,19.0715,4.98404,10.4757,0.076044,0.34488,0.617197,0.242666,0.060595,2.06717
2959,1001,0,33.5505,18.3086,4.81758,10.4243,0.07411,0.331914,0.616318,0.235166,0.060077,2.05187
2960,1001,0,33.5383,18.2858,4.7985,10.454,0.074268,0.328539,0.601303,0.236321,0.061303,2.05018
2961,1000,0,34.5677,18.6718,5.23483,10.661,0.079994,0.357209,0.649745,0.248349,0.064318,2.18281
2962,1003,0,33.6792,18.4198,4.819,10.4403,0.074279,0.327923,0.602327,0.233085,0.061266,2.05409
2963,1002,0,33.7926,18.3942,4.94725,10.4512,0.075039,0.360494,0.605868,0.232715,0.061494,2.04336
2964,1002,0,33.1743,17.956,4.77658,10.4418,0.074849,0.322538,0.596649,0.235178,0.059176,2.03733
2965,1002,0,33.2745,18.0526,4.78562,10.4362,0.07474,0.318544,0.59348,0.231542,0.06124,2.04318
2966,1002,0,33.2577,18.0454,4.78971,10.4226,0.073936,0.325614,0.600215,0.232982,0.060045,2.05201
2967,1002,0,33.343,18.0796,4.78067,10.4827,0.075545,0.33184,0.598851,0.229545,0.060097,2.04805
2968,1002,0,33.8985,18.3954,4.80612,10.697,0.075257,0.337249,0.614496,0.237172,0.061072,2.03699
2969,1002,0,33.4191,18.1595,4.80825,10.4513,0.074944,0.33047,0.602633,0.232211,0.061312,2.05634
2970,1002,0,33.2858,18.0931,4.80433,10.3884,0.074214,0.327298,0.604447,0.232412,0.059874,2.06097
2971,1002,0,33.4089,18.1842,4.79838,10.4263,0.073813,0.323296,0.599885,0.234576,0.061132,2.05996
2972,1002,0,33.8922,18.2273,4.79017,10.8748,0.074259,0.322063,0.603295,0.231423,0.061149,2.05175
2973,1002,0,35.2065,18.6443,5.24683,11.3154,0.080103,0.387683,0.655944,0.257246,0.065453,2.24085
2974,1005,0,34.7244,18.9346,4.9915,10.7982,0.07746,0.3491,0.653772,0.245968,0.064097,2.10966
2975,1005,0,34.3209,18.5851,4.96821,10.7676,0.076879,0.357909,0.630402,0.246791,0.062015,2.1029
2976,1005,0,33.6029,18.2968,4.84392,10.4622,0.076042,0.326297,0.598604,0.236565,0.060592,2.07875
2977,1005,0,33.5966,18.2984,4.84996,10.4483,0.074658,0.327042,0.607691,0.233261,0.060993,2.0717
2978,1005,0,33.7264,18.3881,4.876,10.4622,0.074732,0.344862,0.625576,0.239353,0.06142,2.06893
2979,1005,0,33.6363,18.3323,4.83521,10.4687,0.075512,0.330671,0.618171,0.232288,0.059672,2.06422
2980,1004,0,33.7134,18.3405,4.93433,10.4386,0.074775,0.333371,0.607164,0.23279,0.061257,2.04786
2981,1004,0,33.5866,18.3268,4.82229,10.4375,0.07574,0.327383,0.599945,0.231008,0.06078,2.06708
2982,1004,0,33.6213,18.3574,4.83688,10.4271,0.075383,0.339456,0.615185,0.233544,0.060329,2.06303
2983,1004,0,33.609,18.345,4.82092,10.4431,0.075185,0.327412,0.603987,0.230019,0.060514,2.06493
2984,1003,0,33.643,18.3209,4.90092,10.4212,0.074451,0.320461,0.604646,0.230116,0.061328,2.03686
2985,1003,0,33.6763,17.8213,4.78917,11.0659,0.076104,0.321016,0.597648,0.227375,0.061152,2.03912
2986,1006,0,33.0929,17.8146,4.79537,10.4829,0.073909,0.3218,0.621645,0.232369,0.059808,2.04041
2987,1005,0,33.3533,17.8689,4.93354,10.5509,0.086117,0.325637,0.612076,0.229586,0.060446,2.05321
